id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords,chinese_name
44859,UEBT,small_airport,Ust-Kuyga Airport,70.011002,135.645004,327,EU,RU,RU-SA,Ust-Kuyga,yes,UEBT,UKG,UEBT,,,https://en.wikipedia.org/wiki/Ust-Kuyga_Airport,"УЕБТ, Аэропорт Усть-Куйга",乌斯季库伊加机场
6447,UEEE,large_airport,Platon Oyunsky Yakutsk International Airport,62.0933,129.770996,325,AS,RU,RU-SA,Yakutsk,yes,UEEE,YKS,UEEE,XEEE,,https://en.wikipedia.org/wiki/Yakutsk_Airport,"УЕЕЕ, ЬЕЕЕ, Якутск",Platon Oyunsky 雅库茨克国际机场
5751,UELL,medium_airport,Chulman Airport,56.913898468018,124.91400146484,2812,AS,RU,RU-SA,Neryungri,yes,UELL,NER,UELL,,,https://en.wikipedia.org/wiki/Chulman_Airport,"Neryungri Airport, Аэропорт Чульман, Аэропорт Нерюнгри, CNN",楚尔曼机场
32509,UEMA,medium_airport,Moma Airport,66.450861,143.261551,656,AS,RU,RU-SA,Khonuu,yes,UEMA,MQJ,UEMA,,,https://en.wikipedia.org/wiki/Moma_Airport,Аэропорт Мома,莫马机场
32510,UEMO,medium_airport,Olyokminsk Airport,60.401833,120.476094,656,AS,RU,RU-SA,Olyokminsk,yes,UEMO,OLZ,UEMO,,,https://en.wikipedia.org/wiki/Olyokminsk_Airport,"Olekminsk Airport, Аэропорт Олёкминск, Аэропорт Олекминск, УЕМО",奥廖明斯克机场
44662,UEMT,medium_airport,Ust-Nera Airport,64.550003,143.115005,1805,AS,RU,RU-SA,Ust-Nera,yes,UEMT,USR,UEMT,,,https://en.wikipedia.org/wiki/Ust-Nera_Airport,"УЕМТ, Аэропорт Усть-Нера",乌斯季内拉机场
44668,UEMU,small_airport,Ust-Maya Airport,60.356998443604,134.43499755859,561,EU,RU,RU-SA,Ust-Maya,yes,UEMU,UMS,UEMU,,,https://en.wikipedia.org/wiki/Ust-Maya_Airport,"УЕМУ, Аэропорт Усть-Мая",乌斯季玛雅机场
43673,UENI,small_airport,Verkhnevilyuisk Airport,63.458057403564,120.26916503906,411,AS,RU,RU-SA,Verkhnevilyuisk,yes,UENI,VHV,UENI,,,https://en.wikipedia.org/wiki/Verkhnevilyuysk_Airport,"УЕНИ, Verkhneviluisk Airport, Verhnevilyuisk Airport, Verhneviluisk Airport, Аэропорт Верхневилюйск",上维留斯克机场
35092,UENS,small_airport,Suntar Airport,62.185001373291,117.63500213623,452,AS,RU,RU-SA,Suntar,yes,UENS,SUY,UENS,,,https://en.wikipedia.org/wiki/Suntar_Airport,"УЕНС, Сунтар",桑塔尔机场
43006,UENW,medium_airport,Vilyuisk Airport,63.756668,121.693336,361,AS,RU,RU-SA,Vilyuisk,yes,UENW,VYI,UENW,,,https://en.wikipedia.org/wiki/Vilyuisk_Airport,"УЕНВ, Вилюйск",维柳斯克机场
32512,UERL,medium_airport,Lensk Airport,60.7206001282,114.825996399,801,AS,RU,RU-SA,Lensk,yes,UERL,ULK,UERL,,,https://en.wikipedia.org/wiki/Lensk_Airport,,连斯克机场
6448,UERP,medium_airport,Polyarny Airport,66.400398,112.029999,1660,AS,RU,RU-SA,Yakutia,yes,UERP,PYJ,UERP,,,https://en.wikipedia.org/wiki/Polyarny_Airport,"УЕРП, Аэропорт Полярный, Alrosa, Kimberlite, Diamonds",波利亚尼机场
6449,UERR,medium_airport,Mirny Airport,62.534698486328125,114.03900146484375,1156,AS,RU,RU-SA,Mirny,yes,UERR,MJZ,UERR,,,https://en.wikipedia.org/wiki/Mirny_Airport,,米尔尼机场
44870,UERS,medium_airport,Saskylakh Airport,71.927902,114.080002,,EU,RU,RU-SA,Saskylakh,yes,UERS,SYS,UERS,,,https://en.wikipedia.org/wiki/Saskylakh_Airport,"УЕРС, Аэропорт Саскылах",萨斯基拉赫机场
316761,UESK,medium_airport,Srednekolymsk Airport,67.4805,153.7364,60,AS,RU,RU-SA,Srednekolymsk,yes,UESK,SEK,UESK,,,https://en.wikipedia.org/wiki/Srednekolymsk_Airport,"УЕСК, Среднеколымск",中科雷姆斯克机场
32514,UESO,medium_airport,Chokurdakh Airport,70.6231,147.901993,151,AS,RU,RU-SA,Chokurdah,yes,UESO,CKH,UESO,,,https://en.wikipedia.org/wiki/Chokurdakh_Airport,"Chokurdah Airport, Cokurdah Airport, Аэропорт Чокурдах",乔库达克机场
30870,UESS,medium_airport,Cherskiy Airport,68.7406005859375,161.33799743652344,20,AS,RU,RU-SA,Cherskiy,yes,UESS,CYX,UESS,,,https://en.wikipedia.org/wiki/Chersky_Airport,"Chersky Airport, Аэропорт Черский",切尔斯基机场
6450,UEST,medium_airport,Tiksi Airport,71.697700500488,128.90299987793,26,AS,RU,RU-SA,Tiksi,yes,UEST,IKS,UEST,,,https://en.wikipedia.org/wiki/Tiksi_Airport,"УЕСТ, Аеропорт Тикси",提克西机场
42980,UESU,medium_airport,Zyryanka Airport,65.7485,150.8889,140,AS,RU,RU-SA,Zyryanka,yes,UESU,ZKP,UESU,,,https://en.wikipedia.org/wiki/Zyryanka_Airport,"УЕСУ, Аэропорт Зырянка",济良卡机场
43684,UEVV,medium_airport,Zhigansk Airport,66.7965011597,123.361000061,292,AS,RU,RU-SA,Zhigansk,yes,UEVV,ZIX,UEVV,,,https://en.wikipedia.org/wiki/Zhigansk_Airport,"УЕЖЖ, Аэропорт Жиганск",日甘斯克机场
313726,UG-0001,small_airport,Kisoro Airport,-1.2837,29.7197,6200,AF,UG,UG-W,Kisoro,yes,HUKI,KXO,HUKI,,,https://en.wikipedia.org/wiki/Kisoro_Airport,,基索罗机场
315271,UG-0002,medium_airport,Savannah Airstrip,-0.7165,29.6997,3600,AF,UG,UG-W,Kihihi,yes,,KHX,,,,https://en.wikipedia.org/wiki/Savannah_Airstrip,Kihihi Airstrip,萨凡纳机场
506946,UGAM,medium_airport,Ambrolauri Airport,42.52687,43.13538,1784,AS,GE,GE-RL,Ambrolauri,yes,UGAM,,UGAM,,,https://en.wikipedia.org/wiki/Ambrolauri_Airport,,安布罗劳里机场
6451,UGKO,large_airport,David the Builder Kutaisi International Airport,42.177448,42.485353,223,AS,GE,GE-IM,Kopitnari,yes,UGKO,KUT,UGKO,,https://kutaisi.aero,https://en.wikipedia.org/wiki/David_the_Builder_Kutaisi_International_Airport,Kopitnari,建造者大卫 库塔伊西国际机场
315702,UGMS,small_airport,Mestia Queen Tamar Airport,43.053597,42.749012,4778,AS,GE,GE-SZ,Mestia,yes,UGMS,,UGMS,,,https://en.wikipedia.org/wiki/Queen_Tamar_Airport,,梅斯蒂亚添马皇后机场
45186,UGSA,small_airport,Natakhtari Airfield,41.921198,44.714186,1674,AS,GE,GE-MM,Natakhtari,yes,UGSA,,UGSA,,,https://en.wikipedia.org/wiki/Natakhtari_Airfield,"НТЬ, УГЫГ, ნატახტარი",纳塔赫塔里机场
6452,UGSB,large_airport,Alexander Kartveli Batumi International Airport,41.60939,41.600315,105,AS,GE,GE-AJ,Batumi,yes,UGSB,BUS,UGSB,,https://batumiairport.com/,https://en.wikipedia.org/wiki/Batumi_International_Airport,"Batumi, batumi, Black Sea",亚历山大卡特维利巴统国际机场
3092,UGSS,medium_airport,Vladislav Ardzinba Sukhum International Airport,42.8582,41.128101,53,AS,GE,GE-AB,Sukhumi,yes,UGSS,SUI,UGSS,,https://sukhumaero.com,https://en.wikipedia.org/wiki/Sukhumi_Babushara_Airport,"Babushara Airport, Sukhumi Dranda, UG29, URAS, Sukhumi Babushara",弗拉迪斯拉夫·阿尔津巴·苏呼米国际机场
6453,UGTB,large_airport,Tbilisi International Airport,41.669201,44.9547,1624,AS,GE,GE-TB,Tbilisi,yes,UGTB,TBS,UGTB,,http://www.tbilisiairport.com/,https://en.wikipedia.org/wiki/Tbilisi_International_Airport,თბილისის საერთაშორისო აეროპორტი,第比利斯国际机场
6454,UHBB,medium_airport,Ignatyevo Airport,50.42539978027344,127.41200256347656,638,AS,RU,RU-AMU,Blagoveschensk,yes,UHBB,BQS,UHBB,,,https://en.wikipedia.org/wiki/Ignatyevo_Airport,"Blagoveschensk Airport, Blagoveshchensk Airport, Аэропорт Игнатьево, Аэропорт Благовещенск",伊格纳季沃机场
6455,UHHH,medium_airport,Khabarovsk Novy Airport,48.528338,135.188588,244,AS,RU,RU-KHA,Khabarovsk,yes,UHHH,KHV,UHHH,,http://airkhv.ru/,https://en.wikipedia.org/wiki/Khabarovsk_Novy_Airport,Аэропорт Хабаровск-Новый,哈巴罗夫斯克诺维机场
31790,UHKK,medium_airport,Komsomolsk-on-Amur Airport,50.409000396728516,136.9340057373047,92,AS,RU,RU-KHA,Komsomolsk-on-Amur,yes,UHKK,KXK,UHKK,,,https://en.wikipedia.org/wiki/Komsomolsk-on-Amur_Airport,"Komsomolsk-na-Amure Airport, Khurba Airport, Аэропорт Комсомольск-на-Амуре, Аэропорт Хурба",阿穆尔河畔共青城机场
6456,UHMA,medium_airport,Ugolny Yuri Ryktheu Airport,64.734902,177.740997,194,AS,RU,RU-CHU,Anadyr,yes,UHMA,DYR,UHMA,,,https://en.wikipedia.org/wiki/Ugolny_Airport,"Аnadyr Airport, Аэропорт Анадырь",乌戈尔尼尤里吕克修机场
44659,UHMF,medium_airport,Omsukchan Airport,62.457001,155.744995,1732,AS,RU,RU-MAG,Omsukchan,yes,UHMF,,UHMF,,,https://en.wikipedia.org/wiki/Omsukchan_Airport,Аэропорт Омсукчан,乌姆苏克昌机场
42964,UHMH,small_airport,Susuman Airport,62.764995,148.147014,2129,AS,RU,RU-MAG,Susman,yes,UHMH,,UHMH,,,https://en.wikipedia.org/wiki/Susuman_Airport,"УХМХ, Сусуман",苏苏曼机场
44473,UHMK,medium_airport,Keperveem Airport,67.845001,166.139999,623,AS,RU,RU-CHU,Keperveem,yes,UHMK,KPW,UHMK,,,https://en.wikipedia.org/wiki/Keperveyem_Airport,"Keperveyem Airport, Аэропорт Кепервеем",凯佩尔维姆机场
6458,UHMM,medium_airport,Sokol Airport,59.9109992980957,150.72000122070312,574,AS,RU,RU-MAG,Magadan,yes,UHMM,GDX,UHMM,,,https://en.wikipedia.org/wiki/Sokol_Airport,,索科尔机场
44610,UHMN,small_airport,Omolon Airport,65.239998,160.539993,869,AS,RU,RU-CHU,Omolon,yes,UHMN,,UHMN,,,https://en.wikipedia.org/wiki/Omolon_Airport,"УХМН, Аэропорт Омолон",奥莫隆机场
44660,UHMO,small_airport,Markovo Airport,64.665446,170.417626,75,AS,RU,RU-CHU,Markovo,yes,UHMO,KVM,UHMO,,,https://en.wikipedia.org/wiki/Markovo_Airport,Аэропорт Марково,马尔科沃机场
6459,UHMP,medium_airport,Pevek Airport,69.783302,170.597,11,AS,RU,RU-CHU,Apapelgino,yes,UHMP,PWE,UHMP,,,https://en.wikipedia.org/wiki/Pevek_Airport,"УХМП, Аэропорт Певек",佩韦克机场
45189,UHNB,small_airport,Bogorodskoye Airport,52.381041,140.449378,150,AS,RU,RU-KHA,Bogorodskoye,yes,UHNB,BQG,UHNB,,,https://en.wikipedia.org/wiki/Bogorodskoye_Airport,"Bogorodskoe Airport, Аэропорт Богородское, УХНБ",博戈罗德斯科耶机场
44611,UHNN,medium_airport,Nikolayevsk-na-Amure Airport,53.154999,140.649994,170,AS,RU,RU-KHA,Nikolayevsk-na-Amure Airport,yes,UHNN,NLI,UHNN,,,https://en.wikipedia.org/wiki/Nikolayevsk-on-Amur_Airport,"Nikolaevsk-na-Amure Airport, Nikolayevsk-on-Amur Airport, Аэропорт Николаевск-на-Амуре",尼古拉耶夫斯克阿穆尔机场
35177,UHOO,medium_airport,Okhotsk Airport,59.410065,143.056503,45,AS,RU,RU-KHA,Okhotsk,yes,UHOO,OHO,UHOO,,,https://en.wikipedia.org/wiki/Okhotsk_Airport,,鄂霍茨克机场
32519,UHPK,small_airport,Ust'-Kamchatsk Airport,56.238854,162.689989,200,AS,RU,RU-KAM,Ust'-Kamchatsk (Krutoberegovo),yes,UHPK,,UHPK,,,https://en.wikipedia.org/wiki/Ust-Kamchatsk_Airport,"УКЧ, УХПК, Усть-Камчатск",乌斯季堪察克机场
6460,UHPP,large_airport,Yelizovo Airport,53.168716,158.451068,131,AS,RU,RU-KAM,Petropavlovsk-Kamchatsky,yes,UHPP,PKC,UHPP,,,https://en.wikipedia.org/wiki/Elizovo_Airport,"УХПП, Елизово, ПРЛ, Elizovo",埃利佐沃机场
319423,UHSI,small_airport,Iturup Airport,45.256389,147.95549,387,AS,RU,RU-SAK,Kurilsk,yes,UHSI,ITU,UHSI,,,https://en.wikipedia.org/wiki/Iturup_Airport,,伊图鲁普机场
35125,UHSK,small_airport,Shakhtyorsk Airport,49.1903,142.082993,50,AS,RU,RU-SAK,Shakhtyorsk,yes,UHSK,EKS,UHSK,,,https://en.wikipedia.org/wiki/Shakhtyorsk_Airport,"Shakhtersk Airport, Аэропорт Шахтёрск, Аэропорт Шахтерск",沙赫蒂尔斯克机场
41837,UHSM,small_airport,Yuzhno-Kurilsk Mendeleyevo Airport,43.961066,145.684977,584,AS,RU,RU-SAK,Yuzhno-Kurilsk,yes,UHSM,DEE,UHSM,,,https://en.wikipedia.org/wiki/Yuzhno-Kurilsk_Mendeleyevo_Airport,"Mendeleevo Airport, Yuzhno-Kurilsk Airport, Island Kunashir Airport, Аэропорт Менделеево, Аэропорт Южно-Курильск, Аэропорт острова Кунашир",南库里尔斯克门捷列沃机场
41838,UHSN,small_airport,Nogliki Airport,51.783955,143.141785,109,AS,RU,RU-SAK,Nogliki,yes,UHSN,NGK,UHSN,,https://airportus.ru/board/?airport=nogliki,https://en.wikipedia.org/wiki/Nogliki_Airport,,诺格利基机场
6461,UHSS,large_airport,Yuzhno-Sakhalinsk International Airport,46.885461,142.717466,59,AS,RU,RU-SAK,Yuzhno-Sakhalinsk,yes,UHSS,UUS,UHSS,,https://uusaero.ru/,https://en.wikipedia.org/wiki/Yuzhno-Sakhalinsk_Airport,"Аэропорт Южно-Сахалинск, Khomutovo, Khomutovo International Airport",南萨哈林斯克国际机场
43867,UHWP,small_airport,Plastun Airport,44.814999,136.292007,66,AS,RU,RU-PRI,Plastun,yes,UHWP,TLY,UHWP,,,https://ru.wikipedia.org/wiki/%D0%9F%D0%BB%D0%B0%D1%81%D1%82%D1%83%D0%BD_(%D0%B0%D1%8D%D1%80%D0%BE%D0%BF%D0%BE%D1%80%D1%82),Аэропорт Пластун,普拉斯顿机场
6462,UHWW,large_airport,Vladivostok International Airport,43.396256,132.148155,59,AS,RU,RU-PRI,Artyom,yes,UHWW,VVO,UHWW,,http://www.vladivostokavia.ru/en/airport/,https://en.wikipedia.org/wiki/Vladivostok_International_Airport,Vladivostok-Knevichi Airport,海参崴国际机场
6463,UIAA,large_airport,Chita-Kadala International Airport,52.024841,113.305839,2272,AS,RU,RU-ZAB,Chita,yes,UIAA,HTA,UIAA,,http://aerochita.ru/,https://en.wikipedia.org/wiki/Kadala_Airport,,赤塔-卡达拉国际机场
6464,UIBB,medium_airport,Bratsk Airport,56.3696,101.701822,1610,AS,RU,RU-IRK,Bratsk,yes,UIBB,BTK,UIBB,,,https://en.wikipedia.org/wiki/Bratsk_Airport,Аэропорт Братск,布拉茨克机场
546403,UIIH,small_airport,Khuzhir Airport,53.217869,107.410469,1626,AS,RU,RU-IRK,"Khuzhir, Olkhon Island",yes,UIIH,,UIIH,UIIH,,https://en.wikipedia.org/wiki/Khuzhir_Airport,"УИИХ, Хужир,",胡日尔机场
6465,UIII,large_airport,Irkutsk International Airport,52.266707,104.395563,1675,AS,RU,RU-IRK,Irkutsk,yes,UIII,IKT,UIII,,http://www.iktport.ru/,https://en.wikipedia.org/wiki/Irkutsk_Airport,,伊尔库茨克国际机场
32524,UIKB,small_airport,Bodaybo Airport,57.866100311299995,114.242996216,919,AS,RU,RU-IRK,Bodaybo,yes,UIKB,ODO,UIKB,,,https://en.wikipedia.org/wiki/Bodaybo_Airport,"Bodaibo Airport, Аэропорт Бодайбо",博代博机场
42930,UITT,medium_airport,Ust-Kut Airport,56.856701,105.730003,2188,AS,RU,RU-IRK,Ust-Kut,yes,UITT,UKX,UITT,,,https://en.wikipedia.org/wiki/Ust-Kut_Airport,Аэропорт Усть-Кут,乌斯季库特机场
32528,UIUN,small_airport,Nizhneangarsk International Airport,55.8008,109.595001,1545,AS,RU,RU-BU,Nizhneangarsk,yes,UIUN,NZG,UIUN,,,https://en.wikipedia.org/wiki/Nizhneangarsk_Airport,,下加尔斯克国际机场
6466,UIUU,large_airport,Baikal International Airport,51.808614,107.439652,1690,AS,RU,RU-BU,Ulan Ude,yes,UIUU,UUD,UIUU,,,https://en.wikipedia.org/wiki/Ulan-Ude_Airport,"Mukhino Airport, Ulan-Ude Airport",贝加尔国际机场
6469,UKCM,medium_airport,Mariupol International Airport,47.07609939575195,37.44960021972656,251,EU,UA,UA-14,Mariupol,yes,UKCM,MPW,UKCM,,http://www.maraero.com/,https://en.wikipedia.org/wiki/Mariupol_International_Airport,"Міжнародний аеропорт ""Маріуполь""",马里乌波尔国际机场
6471,UKDD,medium_airport,Dnipro International Airport,48.357201,35.100601,481,EU,UA,UA-12,Dnipro,yes,UKDD,DNK,UKDD,,,https://en.wikipedia.org/wiki/Dnipro_International_Airport,"Dnipropetrovsk, Міжнародний аеропорт «Дніпро»",第聂伯罗国际机场
6473,UKDR,medium_airport,Kryvyi Rih International Airport,48.04330062866211,33.209999084472656,408,EU,UA,UA-12,Kryvyi Rih,yes,UKDR,KWG,UKDR,,,https://en.wikipedia.org/wiki/Kryvyi_Rih_International_Airport,"Lozuvatka International Airport, Міжнародний аеропорт ""Кривий Ріг""",克里沃罗格国际机场
6474,UKFF,large_airport,Simferopol International Airport,45.0522,33.975101,639,EU,UA,UA-43,Simferopol,yes,UKFF,SIP,UKFF,URFF,https://new.sipaero.ru/,https://en.wikipedia.org/wiki/Simferopol_International_Airport,,辛菲罗波尔国际机场
6480,UKLI,medium_airport,Ivano-Frankivsk International Airport,48.88420104980469,24.686100006103516,919,EU,UA,UA-26,Ivano-Frankivsk,yes,UKLI,IFO,UKLI,,http://www.aeroportifua.ifrastudio.com/index.php?area=2,https://en.wikipedia.org/wiki/Ivano-Frankivsk_International_Airport,Міжнародний аеропорт Івано-Франківськ,伊万诺-弗兰科夫斯克国际机场
6481,UKLL,large_airport,Lviv International Airport,49.8125,23.9561,1071,EU,UA,UA-46,Lviv,yes,UKLL,LWO,UKLL,,http://www.airport.lviv.ua/index.php?id=home&L=1,https://en.wikipedia.org/wiki/Lviv_International_Airport,"Міжнародний аеропорт ""Львів""",利沃夫国际机场
6482,UKLN,medium_airport,Chernivtsi International Airport,48.259300231933594,25.98080062866211,826,EU,UA,UA-77,Chernivtsi,yes,UKLN,CWC,UKLN,,,https://en.wikipedia.org/wiki/Chernivtsi_International_Airport,,切尔诺夫策国际机场
6483,UKLR,medium_airport,Rivne International Airport,50.60710144042969,26.141599655151367,755,EU,UA,UA-19,Rivne,yes,UKLR,RWN,UKLR,,http://www.aeroport.rv.ua/,https://en.wikipedia.org/wiki/Rivne_International_Airport,"Міжнародний аеропорт ""Рівне""",罗夫诺国际机场
6485,UKLU,large_airport,Uzhhorod International Airport,48.6343,22.263399,383,EU,UA,UA-21,Uzhhorod,yes,UKLU,UDJ,UKLU,,,https://en.wikipedia.org/wiki/Uzhhorod_International_Airport,"Міжнародний аеропорт ""Ужгород""",乌日霍罗德国际机场
32534,UKOH,medium_airport,Kherson International Airport,46.6758,32.506401,148,EU,UA,UA-65,Kherson,yes,UKOH,KHE,UKOH,,http://airport.kherson.ua/,https://en.wikipedia.org/wiki/Kherson_International_Airport,,赫尔松国际机场
6488,ULAA,medium_airport,Talagi Airport,64.60030364990234,40.71670150756836,62,EU,RU,RU-ARK,Archangelsk,yes,ULAA,ARH,ULAA,,,https://en.wikipedia.org/wiki/Talagi_Airport,"Арха́нгельск, Archangel",塔拉吉机场
44768,ULAL,small_airport,Leshukonskoye Airport,64.896004,45.723,220,EU,RU,RU-ARK,Leshukonskoye,yes,ULAL,LDG,ULAL,,,https://en.wikipedia.org/wiki/Leshukonskoye_Airport,"УЛАЛ, Leshukonskoe Airport, Аэропорт Лешуконское",列舒孔斯科耶机场
32040,ULAM,medium_airport,Naryan Mar Airport,67.639999,53.121899,36,EU,RU,RU-NEN,Naryan Mar,yes,ULAM,NNM,ULAM,,,https://en.wikipedia.org/wiki/Naryan-Mar_Airport,Нарья́н-Мар,纳里安马尔机场
42918,ULAS,small_airport,Solovki Airport,65.029996,35.730558,60,AS,RU,RU-ARK,Solovetsky Islands,yes,ULAS,CSH,ULAS,ULAS,,https://en.wikipedia.org/wiki/Solovki_Airport,"Аэропорт Соловки, УЛАС",索洛夫斯基机场
30643,ULDD,medium_airport,Amderma Airport,69.76329803466797,61.556400299072266,13,AS,RU,RU-NEN,Amderma,yes,ULDD,AMV,ULDD,,,https://en.wikipedia.org/wiki/Amderma_Airport,,阿德玛机场
31780,ULKK,medium_airport,Kotlas Airport,61.235801696777344,46.6974983215332,184,EU,RU,RU-ARK,Kotlas,yes,ULKK,KSZ,ULKK,,,https://en.wikipedia.org/wiki/Kotlas_Airport,Аэропорт Котлас,科特拉斯机场
6489,ULLI,large_airport,Pulkovo Airport,59.800301,30.262501,78,EU,RU,RU-SPE,St. Petersburg,yes,ULLI,LED,ULLI,,https://pulkovoairport.ru/,https://en.wikipedia.org/wiki/Pulkovo_Airport,"Аэропо́рт Пу́лково, Leningrad, Shosseynaya Airport, Saint Petersburg, Petrograd",普尔科沃机场
6490,ULMM,large_airport,Emperor Nicholas II Murmansk Airport,68.7817,32.750801,266,EU,RU,RU-MUR,Murmansk,yes,ULMM,MMK,ULMM,,http://www.airport-murmansk.ru/,https://en.wikipedia.org/wiki/Murmansk_Airport,"Аэропо́рт Му́рманска им. Николая II or Аэропорт Мурмаши, Мурманск",摩尔曼斯克尼古拉二世皇帝机场
6491,ULOO,medium_airport,Princess Olga Pskov International Airport,57.781316,28.39384,154,EU,RU,RU-PSK,Pskov,yes,ULOO,PKV,ULOO,XLOO,,https://en.wikipedia.org/wiki/Pskov_Airport,"УЛОО, ЬЛОО, Псков /Кресты",奥尔加·普斯科夫公主国际机场
6492,ULPB,medium_airport,Petrozavodsk Airport,61.885201,34.154701,151,EU,RU,RU-KR,Petrozavodsk,yes,ULPB,PES,ULPB,XLPB,https://karelavia.ru,https://en.wikipedia.org/wiki/Petrozavodsk_Airport,"УЛПБ, ЬЛПБ, Besovets Airport, Аэропорт Петрозаводск, Аэропорт Бесовец",彼得罗扎沃茨克机场
30819,ULWC,medium_airport,Cherepovets Airport,59.273601532,38.015800476100004,377,EU,RU,RU-VLG,Cherepovets,yes,ULWC,CEE,ULWC,,,https://en.wikipedia.org/wiki/Cherepovets_Airport,"УЛВЦ, Череповец",切列波维茨机场
42994,ULWU,medium_airport,Velikiy Ustyug Airport,60.7883,46.259998,331,AS,RU,RU-VLG,Velikiy Ustyug,yes,ULWU,VUS,ULWU,,,https://en.wikipedia.org/wiki/Velikiy_Ustyug_Airport,Аэропорт Великий Устюг,大乌斯秋格机场
6495,UMBB,large_airport,Brest International Airport,52.108138,23.89676,468,EU,BY,BY-BR,Brest,yes,UMBB,BQT,UMBB,,https://www.ban.by/filialy/brest,https://en.wikipedia.org/wiki/Brest_Airport,Аэропорт Брест,布雷斯特国际机场
6496,UMGG,medium_airport,Gomel Airport,52.527000427246094,31.016700744628906,472,EU,BY,BY-HO,Gomel,yes,UMGG,GME,UMGG,,http://www.gomelavia.com/,https://en.wikipedia.org/wiki/Gomel_Airport,,戈梅利机场
6498,UMKK,large_airport,Khrabrovo Airport,54.89161,20.598559,42,EU,RU,RU-KGD,Kaliningrad,yes,UMKK,KGD,UMKK,,https://kgdavia.ru/,https://en.wikipedia.org/wiki/Khrabrovo_Airport,"УМКК, Храброво",哈拉布罗沃机场
